idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
64,0.5340285127842935,0.09148293941276492,0.19681105929420656,0.13481502793592293,0.04116873951936067,0.0016937210534514024,29.25349413520061,37.70864188853991,7.526261480905589,7.526261480905589,True,95.50924633002306,7.235906847757033,3.7020711440325047,0.002015657687017195,0.027172550174695803,0.0006420616018950135,-1,,2
65,0.08806457206194514,0.1076469830319958,0.034689958586241416,0.6614886609862529,0.03630653593877254,0.07180328939479239,43.79744178455181,39.031512918709495,7.729598167418548,7.729598167418548,True,143.25382886425035,7.272021536160864,8.650577402934747,0.008524499082265422,0.25955022699938524,-0.006987847167489688,14,,2
66,0.5941460187700754,0.11639720117810894,0.17962725398594748,0.026254626385099428,0.07697133389408428,0.0066035657866843865,35.49622375218408,38.19645563657471,7.5755049166012745,7.5755049166012745,True,93.03477044735918,7.365023085014568,2.133078890033144,0.003960818233230564,0.034688194299925125,0.00011817291401836815,-1,,1
67,0.5283066462103607,0.0005546623503446202,0.11209247576522456,0.18133678202995443,0.010920860695243562,0.1667885729488721,29.356745837671987,36.671051560346896,7.303487306508068,7.303487306508068,True,93.76996373485225,7.052162347023727,7.679258802876257,0.0018196776680780864,0.08507645073278544,-0.0006483196608103637,7,,2
68,0.7957393034737434,0.10308131193512932,0.08535403895150316,0.008245051826361424,0.00021451798784692072,0.007365775825415685,43.88738438315548,32.872922231622944,7.201471048639194,7.201471048639194,True,84.18425983889612,7.490826353433663,1.1327944119161186,0.008688070241934073,0.03407112123189388,0.0002421026432599037,-1,,0
69,0.3740853564049817,0.20197771735710163,0.07289224849102342,0.31155056780049994,0.016307168439062568,0.023186941507330684,34.60061998852434,37.62965808417439,7.820068376967292,7.820068376967292,True,114.81522714319452,7.257593879055139,5.122762056321103,0.0034871913820525915,0.09795029439077842,-0.001859039276130429,19,,2
70,0.3616755623278947,0.20352786006620002,0.04279355340150748,0.3363293144521381,0.009511571897841478,0.04616213785441828,38.73507917082915,37.62981890533656,7.738539666900372,7.738539666900372,True,116.88028466834564,7.300926206014548,5.406976018576184,0.005345762564345336,0.13552398926992934,-0.0030816284214395576,20,,2
71,0.7061445587904223,0.05208088505905518,0.048370998276236074,0.07794934387355662,0.073096755717109,0.04235745828362092,36.79012660806936,36.62958636969689,6.641740444210199,6.641740444210199,True,81.83635996559602,7.337298567936348,3.436894312150035,0.00451753179805944,0.07263116592001398,-0.0011366037361569554,-1,,2
72,0.4277230664242968,0.015550073576227978,0.14261144454887986,0.28750508606585273,0.0021789672688298195,0.12443136211591303,35.060916096553555,36.39927000435312,7.611151418066023,7.611151418066023,True,108.74006306488536,7.1726103421375935,7.13311668780387,0.0034837104270743213,0.11921384204835161,-0.0022254275985882093,9,,2
73,0.6619694185910908,0.04903293873239594,0.04645688760290193,0.14656593295653925,0.02507013806073379,0.07090468405633851,39.185480222844966,34.89271555312512,6.928077228020936,6.928077228020936,True,88.85230096569,7.338587413579894,4.18841778504443,0.0056469292778852705,0.09869994116715132,-0.0019334280767330085,29,,2
74,0.4895219260188173,0.14810850134525574,0.017139273725541936,0.046371697451933445,0.08905572879924932,0.20980287265920225,37.235207088969986,39.6463300110582,7.87629172058669,7.87629172058669,True,99.98201057411691,7.180090116854248,7.312858111058012,0.004437095415478965,0.12954021301901245,-0.002181465580621228,10,,2
75,0.4781447630942595,0.09647123729307315,0.16248767155956223,0.23550775018922446,0.00098175424918922,0.026406823614691287,27.349593718210887,37.11525006625701,7.483713384473743,7.483713384473743,True,99.48942368082346,7.1439261064900155,5.315636990560353,0.0015683642210708002,0.04187395878486666,0.00046485477650051114,10,,2
76,0.605643956848552,0.06054980541439815,0.08461056540775926,0.04653376165016985,0.09987601784089213,0.10278589283822874,41.13845955639832,36.56195917458696,7.525363329612585,7.525363329612585,True,93.77280777983091,7.356859415778202,4.206267301963701,0.006908784562732383,0.11036404911261283,-0.0020976565738063946,29,,2
77,0.44778367733909136,0.07190252692574291,0.006635384993376246,0.23844751113148935,0.07937133667240918,0.15585956293789088,27.035369183596117,38.49300620057,7.241221771035109,7.241221771035109,True,97.97152500666667,6.980332254498214,8.503568409278307,0.0013468697657216032,0.0874788992921513,-0.00038657316518374356,5,,2
78,0.6562185495609776,0.14728548623697596,0.038312168638919016,0.1321233025567286,0.02592482468087923,0.00013566832551951128,35.39172115143341,35.80798260543833,6.940992538023639,6.940992538023639,True,87.69821400504519,7.3402462285669445,2.959039004560431,0.0038867692174802035,0.05447696800240068,-0.0006162710674070972,-1,,1
79,0.5502177576251638,0.06962309883770305,0.007244091360023611,0.27236745844234483,0.007436350684623283,0.09311124305014155,34.1839219138413,30.89798162973134,7.968207648147407,7.968207648147407,True,104.64746299546877,7.17828076892366,6.578796966225115,0.003092116455856379,0.09336370386289952,-0.0015543990741433414,10,,2
80,0.537039035104449,0.0654746114951439,0.10166095090487322,0.14405680066919116,0.0054409404313920575,0.14632766139495065,40.46758576276968,36.26404858966853,7.576884969435777,7.576884969435777,True,99.90319405741045,7.29142452994053,5.746758324596715,0.006304660152833965,0.13045689415711462,-0.0026447057288461633,18,,2
81,0.5529020433344958,0.02600695799630949,0.08432135759547098,0.20135788160166923,0.00013308034596307863,0.13527867912609137,40.39500334701299,33.10268097043845,7.793129264647589,7.793129264647589,True,103.33363665230472,7.2817799950976525,6.053329840826821,0.006116358496822219,0.13007009876431905,-0.0027124852761155377,16,,2
82,0.17416058077325955,0.00285471482052902,0.08176896836066132,0.5160916268209115,0.2235206026244951,0.001603506600143559,41.99717096493606,39.531556268599715,7.772997608781362,7.772997608781362,True,135.39311699756274,7.320226290749903,6.824737207234637,0.007381405200052444,0.2258605931384844,-0.006024579352391092,18,,2
83,0.35963991337154766,0.024507814095886312,0.007352341447813942,0.4095999490334104,0.009541791955359936,0.18935819009598168,29.226795865239566,39.451068510140935,6.7732801712883175,6.7732801712883175,True,103.97865939821519,6.969340463579731,9.605603646150263,0.0016709306014000493,0.12521408061788095,-0.0020516018977025786,5,,2
84,0.347081853349841,0.03886157165935807,0.0004974249798621659,0.38931307301661605,0.13873016436497487,0.08551591262934777,41.88827093318487,35.06614853482728,7.899049209068254,7.899049209068254,True,122.65169822611897,7.279979925862532,7.244006806472857,0.007067528128258563,0.18559451292905652,-0.004558711300335935,14,,2
85,0.35994048043344046,0.2287436757321752,0.022186138666117367,0.2358293333321004,0.04736797990593458,0.10593239193023185,33.30241221224152,39.73599766749362,7.9538064922446825,7.9538064922446825,True,113.21584789353788,7.163466206592895,6.803444143440836,0.0029529118345198104,0.10781271877961797,-0.0017039045157995366,9,,2
86,0.5392446821671286,0.0743777867001779,0.059425033893273776,0.1291730557087392,0.19477845646474487,0.0030009850659355897,26.304313397990725,38.3028362092793,7.283560727319427,7.283560727319427,True,91.44512076038347,7.156171513843119,4.878770619941715,0.0014310931904322616,0.033314237410157904,0.0007806027768908563,12,,2
87,0.12104707915165135,0.11692550884484973,0.03297075244350586,0.570152215506541,0.07042452695985033,0.08847991709360185,31.17230685218838,39.94121485303776,7.842098809967032,7.842098809967032,True,136.36448336432778,7.031187902051236,9.592518366363194,0.0021271733193721624,0.15941170637208288,-0.0037058622322462143,5,,2
88,0.73099067209819,0.005707519066064753,0.05010889612673984,0.045120059028209314,0.0003860257186822648,0.16768682796211384,27.757991648239305,31.397886549347014,7.649646438065283,7.649646438065283,True,80.1194180779078,7.052050224063257,6.846524378621071,0.0015021251344536127,0.058044202019231744,5.952162342518637e-05,8,,2
89,0.519778486668294,0.06201404953933617,0.10590284170880138,0.26265162350850263,0.011446338584616599,0.03820665999044935,29.03376026560907,33.28428267833279,7.759922492517476,7.759922492517476,True,101.34267802768807,7.13987660072901,5.864031278840491,0.0018155096951214989,0.05654078720143775,-0.00015624772500002628,9,,2
