idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
77,0.4057582878822948,0.03502726160030076,0.09582917619460085,0.16791797504704026,0.27026982015694506,0.02519747911881824,33.02937183179564,39.155797803579546,3.3841702129374913,8.024953752135039,True,110.80153303554006,7.2311944509531,5.3982179594314195,0.0029651082861778177,0.09215315753114693,-0.0014255074941808383,15,,2
78,0.20921143374671838,0.18690458472209165,0.09848094731924097,0.12751404395638433,0.009823560069040952,0.3680654301865237,39.196278659202534,35.10902289032427,2.869526406221166,12.190168507668433,True,164.82616541754712,6.898657469642234,13.877868744026536,0.004013391208862134,0.25358997608946926,-0.006436431547944403,3,,2
79,0.12703541215338682,0.0682218929107273,0.1020000550272727,0.010898778627520884,0.5285308975416183,0.163312963739474,37.41716139102625,15.445919599424693,1.4365759870629398,38.21703470586123,True,0.06287921203500255,4.318387006442846,78.15321572410546,9.529903510269034e-06,1.2518971707021422,-0.004215135248346007,2,,2
80,0.18054583506263366,0.07189316628007851,0.11182142588063283,0.4523607051526245,0.08617244699643231,0.09720642062759802,37.953143378592834,34.92042720812904,1.9305629678657348,9.26675771639787,True,149.65636969582806,7.158372203470126,8.936982038138988,0.004487744919176181,0.1865261096085995,-0.004590949276376618,7,,2
81,0.258051569396714,0.011853443004383696,0.0632491117473137,0.23363574712558544,0.008470750624927548,0.42473937810107565,34.36923508718864,30.15039551750027,4.470955815104045,11.40184888695964,True,2.01849840172349,4.621400907702698,45.21288545418511,1.681163328773894e-05,1.1750634974773313,-0.009864265880654349,3,,2
82,0.5012107602927854,0.15762722852697267,0.04610624712987151,0.10084031700255708,0.00016968419425791682,0.19404576285355551,35.237285888064704,25.314289231842007,2.496736173628731,11.69070695424594,True,128.28179632324193,7.10194184911141,8.002290338100398,0.0031069191568970328,0.09218694822597326,-0.0010473317392244818,5,,2
83,0.492118750517035,0.30554803063624775,0.13421859607167427,0.015722601798099364,0.015766866722608748,0.036625154254334984,33.11058503648212,31.298275639499355,4.469962527009299,10.704560192218667,True,119.44143089235875,7.294817135334024,2.831522707296477,0.0029027911155943076,0.013395573679097307,0.001049509467583208,-1,,1
84,0.425379223214278,0.10750175182136383,0.15979105837376908,0.13123556515084603,0.07962276877666215,0.09646963266308094,33.4467625849156,21.195989073783952,1.9466494519903246,15.10094312695077,True,157.5936137428233,7.1153578127502515,6.934743075731516,0.002465980331034098,0.06084720626098645,-0.0003158311168447177,4,,2
85,0.18746737991665552,0.022839127602065613,0.6833890244345127,0.0659073815457234,0.03917753648856421,0.001219550012478584,36.952171362921355,35.414219085597765,1.4211123194164998,15.285964565248381,True,203.1270235283684,7.4101561953909245,0.8028422162208316,0.004186804393062693,0.025804662589238924,0.000760982552540216,-1,,0
86,0.20263294814547333,0.18554228832128172,0.15672909524321743,0.32712289833236574,0.04881995243946727,0.07915281751819452,28.79870628346214,29.860841593911296,1.5846929767707931,12.0964775252983,True,164.47186902282562,6.994465995654799,8.607399229348076,0.0015065566188440967,0.09570108881099211,-0.0011809798286322906,4,,2
87,0.3599930139824881,0.09988030701848441,0.002960395140139013,0.43444711476240944,0.009241077694474848,0.09347809140200435,37.895970285476096,22.75836684810186,1.5754877318845706,11.68088253022011,True,159.25337254520804,7.1418639471567404,8.525605874954888,0.004016996726448718,0.12521937069323755,-0.002918582652086882,6,,2
88,0.32556323200681225,0.2716291512475378,0.1354655565652676,0.1563711015911172,0.04113570671378338,0.06983525187548177,39.05164566984941,19.138293068381955,2.138880329351742,19.016472444107755,True,203.73149482829373,7.238943332263818,5.885187742358342,0.004574579871914417,0.08275321713262188,-0.0015341683776010759,7,,2
